"Time","Mean_temp","Max_temp","Min_temp","Temp_variance","Temp_stddev","Humidity","Temperature","PM 1","PM 2.5","PM 10","FCBDB62F1727_count","FCBDB62F1727_mean_dBm","F2416138F240_count","F2416138F240_mean_dBm"
"1557371065","23.19","24.70","20.90","0.34","0.58","58.81","24.49","20","16","22","0","0.0","0","0.0"
"1557371120","23.16","24.63","20.76","0.34","0.59","58.81","24.49","24","19","27","40","-84.9","0","0.0"
"1557371175","23.20","24.65","20.91","0.34","0.59","58.88","24.46","20","16","22","32","-84.9","0","0.0"
"1557371230","23.16","24.50","20.85","0.34","0.58","58.83","24.46","19","15","21","33","-83.8","0","0.0"
"1557371284","23.18","24.70","20.89","0.34","0.58","58.83","24.46","21","17","23","34","-84.9","0","0.0"
"1557371339","23.25","24.74","20.89","0.35","0.59","58.85","25.10","21","17","23","25","-84.8","0","0.0"
"1557371394","23.00","24.73","20.77","0.38","0.61","58.88","25.08","22","17","24","30","-83.8","0","0.0"
"1557371449","23.09","24.62","20.83","0.33","0.58","58.95","25.08","24","17","29","14","-83.8","0","0.0"
"1557371503","23.05","24.54","20.68","0.35","0.59","58.92","25.08","43","35","48","37","-83.1","0","0.0"
"1557371558","23.19","24.78","20.96","0.34","0.59","58.95","25.07","59","48","66","4","-83.8","0","0.0"
"1557371613","23.05","24.62","20.57","0.35","0.59","59.00","25.05","77","62","87","38","-83.7","0","0.0"
"1557371668","23.05","24.69","20.64","0.36","0.60","58.98","25.04","91","74","103","29","-84.1","0","0.0"
"1557371723","23.09","24.66","20.99","0.33","0.58","58.98","25.04","128","104","145","40","-84.0","0","0.0"
"1557371777","23.14","24.88","20.94","0.36","0.60","59.00","25.03","151","123","171","10","-84.1","0","0.0"
"1557371832","23.12","24.78","20.98","0.35","0.59","59.00","25.00","172","140","195","22","-82.9","0","0.0"
"1557371887","23.05","24.77","20.73","0.33","0.58","59.02","25.00","182","148","206","9","-85.9","0","0.0"
"1557371942","23.06","24.73","20.54","0.35","0.60","58.98","24.97","241","196","273","8","-78.4","0","0.0"
"1557371996","23.01","24.58","20.72","0.35","0.59","59.17","24.96","440","359","498","0","0.0","0","0.0"
"1557372051","23.27","25.12","20.91","0.38","0.62","59.24","24.97","349","285","395","39","-81.9","0","0.0"
"1557372106","23.25","25.64","20.71","0.39","0.62","59.35","24.96","266","217","301","10","-83.4","0","0.0"
"1557372161","23.40","29.16","21.03","0.89","0.94","59.40","24.97","249","203","282","0","0.0","0","0.0"
"1557372216","23.32","26.98","20.95","0.39","0.62","59.44","24.99","254","205","288","31","-81.9","0","0.0"
"1557372270","23.37","25.18","21.10","0.37","0.61","59.49","25.00","474","387","537","16","-82.7","0","0.0"
"1557372325","23.09","24.71","20.89","0.35","0.59","59.44","25.03","320","261","362","18","-80.9","0","0.0"
"1557372381","23.20","25.23","20.86","0.34","0.58","59.56","25.04","257","209","291","28","-80.7","0","0.0"
"1557372435","23.07","24.50","20.88","0.31","0.56","59.42","25.04","236","192","267","20","-83.7","0","0.0"
"1557372490","23.10","24.51","21.08","0.31","0.56","59.38","25.03","254","207","288","40","-78.2","0","0.0"
"1557372544","22.99","24.49","20.75","0.30","0.55","59.12","25.04","247","201","280","1","-73.0","0","0.0"
"1557372599","23.22","24.74","21.19","0.30","0.55","59.00","25.04","233","190","264","28","-79.7","0","0.0"
"1557372654","23.19","24.90","21.23","0.27","0.52","59.00","25.04","235","191","266","27","-79.4","0","0.0"
"1557372709","22.94","24.48","21.01","0.26","0.51","59.31","25.00","251","205","284","33","-81.0","0","0.0"
"1557372764","23.03","24.65","21.32","0.27","0.52","59.38","25.00","222","181","251","31","-79.3","5","-79.0"
"1557372818","23.10","24.73","21.53","0.25","0.50","59.05","25.00","194","158","219","32","-84.0","2","-86.5"
"1557372873","23.04","24.66","21.34","0.24","0.49","58.78","25.00","120","98","136","2","-82.5","18","-83.3"
"1557372928","23.09","24.38","21.64","0.25","0.50","58.47","25.00","96","78","108","29","-66.8","7","-85.9"
"1557372983","23.29","26.40","21.45","0.43","0.65","58.66","24.99","78","63","88","32","-73.4","35","-81.7"
"1557373038","23.10","24.56","21.19","0.26","0.51","58.71","24.97","81","66","91","8","-88.6","0","0.0"
"1557373092","23.21","24.78","21.48","0.26","0.51","58.50","24.99","74","60","83","6","-91.5","37","-68.9"
"1557373147","23.24","27.41","21.48","0.40","0.63","58.34","24.97","100","81","113","37","-72.1","33","-80.2"
"1557373202","23.57","28.28","21.67","0.86","0.93","58.86","24.95","107","85","121","23","-58.2","24","-82.1"
"1557373257","23.42","27.62","21.86","0.58","0.76","59.17","24.96","97","79","109","8","-75.1","7","-77.9"
"1557373312","23.36","28.63","21.52","0.44","0.66","59.12","24.97","90","73","102","33","-73.9","35","-69.5"
"1557373366","23.31","27.32","21.69","0.42","0.65","58.95","24.99","103","84","116","0","0.0","2","-76.0"
"1557373421","23.19","26.92","21.45","0.41","0.64","58.74","24.97","98","80","111","0","0.0","40","-76.5"
"1557373476","23.17","27.44","21.42","0.48","0.69","58.52","24.97","95","77","107","34","-69.3","24","-79.8"
"1557373531","24.76","32.02","21.69","5.59","2.36","58.74","24.97","81","66","91","26","-66.2","40","-75.5"
"1557373585","24.49","31.68","21.86","3.93","1.98","59.75","24.97","61","49","69","40","-61.8","23","-83.5"
"1557373640","24.30","31.41","22.10","3.25","1.80","60.15","25.00","47","38","53","0","0.0","25","-77.0"
"1557373695","24.51","32.99","22.11","4.30","2.07","60.12","25.04","42","34","47","24","-61.6","35","-85.3"
"1557373750","23.43","25.48","21.89","0.39","0.62","60.00","25.05","30","24","34","0","0.0","38","-77.7"
"1557373805","23.14","24.93","21.57","0.29","0.54","59.26","25.10","33","26","37","0","0.0","9","-79.2"
"1557373859","23.08","24.77","21.38","0.28","0.52","58.85","25.10","39","31","44","0","0.0","30","-78.5"
"1557373914","22.99","24.57","21.51","0.25","0.50","58.64","24.46","36","29","40","0","0.0","12","-84.6"
"1557373969","23.08","24.58","21.70","0.24","0.49","58.43","25.10","36","28","40","16","-73.6","17","-83.2"
"1557374024","23.33","30.12","21.47","0.71","0.84","58.66","25.08","30","24","34","26","-75.3","18","-85.1"
"1557374079","24.39","30.84","21.71","4.21","2.05","58.90","25.07","29","23","32","40","-57.8","0","0.0"
"1557374133","24.87","32.87","22.04","6.04","2.46","59.31","25.08","26","21","29","0","0.0","40","-79.5"
"1557374188","23.60","32.26","21.87","0.88","0.94","59.38","25.08","22","17","24","39","-72.3","23","-79.7"
"1557374243","23.40","30.52","21.76","0.69","0.83","59.40","24.46","23","17","26","36","-78.3","6","-80.5"
"1557374298","23.33","29.43","21.76","0.56","0.75","59.35","24.49","24","19","27","0","0.0","27","-73.6"
"1557374353","23.35","29.69","21.77","0.88","0.94","59.27","24.47","24","19","27","40","-77.8","30","-71.7"
"1557374407","23.37","30.21","21.80","0.85","0.92","59.20","24.50","26","20","34","32","-74.6","40","-79.7"
"1557374462","23.55","28.00","21.73","0.45","0.67","59.35","24.49","24","19","27","35","-79.4","22","-83.7"
"1557374517","23.40","27.28","21.90","0.46","0.68","59.11","24.50","24","19","27","33","-74.3","11","-84.0"
"1557374572","23.33","27.20","21.53","0.41","0.64","58.95","24.52","26","20","29","13","-81.6","25","-82.9"
"1557374627","23.33","26.63","21.83","0.36","0.60","58.89","24.52","27","22","30","0","0.0","14","-74.6"
"1557374682","23.41","30.70","21.87","0.76","0.87","59.06","24.52","28","22","31","40","-69.9","36","-82.4"
"1557374736","23.33","25.93","21.91","0.37","0.61","59.13","24.54","26","21","29","9","-73.8","2","-81.5"
"1557374791","23.34","25.94","21.85","0.36","0.60","59.25","24.54","24","18","27","41","-84.4","31","-85.1"
"1557374846","23.30","25.49","21.54","0.35","0.59","59.25","24.56","22","17","24","13","-78.6","23","-79.0"
"1557374901","23.26","25.70","21.72","0.35","0.59","59.16","24.56","23","18","27","29","-80.9","22","-74.5"
"1557374955","23.34","25.27","21.73","0.33","0.57","59.03","24.57","21","17","23","21","-81.0","0","0.0"
"1557375010","23.26","25.03","21.74","0.32","0.56","59.06","24.57","23","18","26","40","-79.1","30","-85.6"
"1557375065","23.23","25.39","21.72","0.35","0.59","58.84","24.56","25","20","28","40","-75.1","0","0.0"
"1557375120","23.32","25.68","21.61","0.46","0.68","58.97","24.57","28","22","31","0","0.0","0","0.0"
"1557375175","23.32","25.17","21.66","0.34","0.59","58.85","24.57","27","22","30","39","-74.0","0","0.0"
"1557375229","23.40","25.17","21.90","0.34","0.58","58.71","24.58","27","22","30","2","-74.5","0","0.0"
"1557375284","23.39","25.40","21.75","0.34","0.59","58.66","24.58","26","21","29","11","-71.8","0","0.0"
"1557375339","24.45","30.87","21.69","4.71","2.17","58.57","24.58","30","24","34","22","-75.4","0","0.0"
"1557375394","23.38","24.98","21.87","0.33","0.58","58.76","24.58","22","17","24","8","-68.8","0","0.0"
"1557375449","23.29","25.20","21.56","0.33","0.57","58.50","24.60","24","19","27","22","-71.0","0","0.0"
"1557375503","23.20","24.81","21.69","0.30","0.55","58.38","24.61","23","18","26","22","-72.1","0","0.0"
"1557375558","23.27","24.97","21.77","0.32","0.56","58.25","24.60","25","20","30","26","-68.7","0","0.0"
"1557375613","23.22","24.88","21.75","0.28","0.53","58.22","24.61","19","13","21","39","-73.3","0","0.0"
"1557375668","23.42","27.79","21.86","0.49","0.70","58.22","24.60","27","21","32","40","-78.0","0","0.0"
"1557375722","23.30","27.35","21.62","0.47","0.69","58.03","24.61","22","17","24","7","-79.1","0","0.0"
"1557375777","23.24","25.28","21.79","0.31","0.55","58.01","24.60","20","15","22","39","-77.6","0","0.0"
"1557375832","23.29","25.07","21.75","0.30","0.55","58.03","24.61","18","14","20","4","-76.2","0","0.0"
"1557375887","23.26","26.87","21.56","0.44","0.67","58.01","24.61","16","12","18","37","-79.8","0","0.0"
"1557375942","23.21","24.88","21.50","0.30","0.55","57.92","24.61","15","12","17","1","-95.0","0","0.0"
"1557375996","23.08","24.79","21.73","0.28","0.53","57.82","24.61","11","8","12","0","0.0","0","0.0"
"1557376051","23.10","24.73","21.63","0.29","0.54","57.73","24.61","12","9","13","0","0.0","0","0.0"
"1557376106","23.15","24.77","21.57","0.28","0.53","57.66","24.61","9","7","10","38","-72.1","0","0.0"
"1557376161","23.15","25.06","21.60","0.30","0.55","57.54","24.60","11","8","12","30","-82.7","0","0.0"
"1557376215","23.02","24.72","21.69","0.28","0.52","57.61","24.58","8","6","9","1","-90.0","0","0.0"
"1557376270","23.06","25.16","21.52","0.30","0.55","57.50","24.58","9","7","10","28","-78.6","0","0.0"
"1557376325","23.14","24.89","21.65","0.28","0.53","57.38","24.57","9","7","10","0","0.0","0","0.0"
"1557376380","23.02","24.67","21.58","0.28","0.53","57.50","24.57","9","7","10","18","-87.2","0","0.0"
"1557376435","23.00","24.50","21.48","0.28","0.52","57.48","24.56","10","8","11","0","0.0","0","0.0"
"1557376489","23.05","24.79","21.40","0.29","0.54","57.43","24.56","9","7","14","1","-95.0","0","0.0"
"1557376544","23.06","24.75","21.59","0.28","0.53","57.41","24.54","7","5","7","26","-86.1","0","0.0"
"1557376599","23.05","24.46","21.50","0.26","0.51","57.37","24.53","7","5","7","7","-88.9","0","0.0"
"1557376654","23.12","25.13","21.54","0.29","0.54","57.34","24.53","10","8","11","25","-89.1","0","0.0"
"1557376708","23.14","24.91","21.71","0.28","0.53","57.27","24.52","9","7","10","34","-82.0","0","0.0"
"1557376763","23.09","24.84","21.71","0.28","0.53","57.34","24.52","12","9","13","13","-90.0","0","0.0"
"1557376818","23.11","24.84","21.69","0.26","0.51","57.39","24.50","13","10","14","18","-88.4","0","0.0"
"1557376873","23.05","24.84","21.67","0.25","0.50","57.32","24.49","19","15","21","13","-89.5","0","0.0"
"1557376928","23.04","24.61","21.57","0.27","0.52","57.32","24.49","28","22","31","11","-77.1","0","0.0"
"1557376982","22.93","24.69","21.45","0.28","0.53","57.46","24.47","31","25","35","37","-73.1","0","0.0"
"1557377037","23.11","25.46","21.59","0.34","0.58","57.60","24.47","29","23","32","16","-75.0","8","-83.2"
"1557377092","23.08","24.79","21.60","0.29","0.54","57.81","24.47","31","25","35","0","0.0","28","-83.5"
"1557377147","23.15","25.14","21.66","0.29","0.54","57.78","24.47","23","18","26","24","-88.0","0","0.0"
"1557377201","23.12","25.09","21.52","0.29","0.54","57.60","24.49","24","19","27","12","-73.4","0","0.0"
"1557377256","23.18","24.93","21.74","0.28","0.53","57.58","24.49","23","18","26","36","-72.2","0","0.0"
"1557377311","23.25","24.88","21.65","0.30","0.55","57.60","24.50","20","16","22","39","-76.7","0","0.0"
"1557377366","23.15","24.64","21.45","0.30","0.54","57.58","24.52","19","15","21","9","-78.9","0","0.0"
"1557377421","23.15","24.85","21.59","0.27","0.52","57.60","24.52","17","13","19","5","-90.8","0","0.0"
"1557377475","23.17","25.11","21.72","0.30","0.54","57.48","24.52","18","14","20","0","0.0","0","0.0"
"1557377530","23.13","24.57","21.63","0.26","0.51","57.39","24.52","14","11","15","21","-90.5","0","0.0"
"1557377585","23.18","24.91","21.71","0.27","0.52","57.39","24.52","15","12","17","22","-63.7","0","0.0"
"1557377640","23.08","24.98","21.66","0.27","0.52","57.18","24.50","15","11","17","1","-64.0","0","0.0"
"1557377695","23.17","24.92","21.73","0.27","0.52","57.13","24.50","11","8","12","34","-69.0","0","0.0"
"1557377749","23.18","24.49","21.69","0.26","0.51","57.18","24.52","12","9","13","36","-70.7","0","0.0"
"1557377804","23.82","31.74","21.69","2.32","1.52","57.11","24.52","8","6","9","5","-61.8","0","0.0"
"1557377859","23.20","25.84","21.53","0.37","0.61","57.91","24.50","10","7","18","35","-71.3","0","0.0"
"1557377914","23.26","25.10","21.58","0.30","0.55","57.62","24.53","9","7","10","9","-72.7","0","0.0"
"1557377968","23.23","24.91","21.66","0.29","0.54","57.43","24.52","7","5","7","40","-67.7","0","0.0"
"1557378023","23.17","24.93","21.64","0.28","0.53","57.37","24.53","8","6","9","40","-68.8","0","0.0"
"1557378078","23.16","24.65","21.55","0.29","0.54","57.41","24.53","7","5","10","2","-61.5","0","0.0"
"1557378133","23.09","24.69","21.45","0.27","0.52","57.41","24.52","9","7","12","39","-66.7","0","0.0"
"1557378188","23.37","27.82","21.57","0.53","0.73","57.37","24.52","8","6","9","29","-75.2","0","0.0"
"1557378242","23.25","25.27","21.73","0.32","0.57","57.32","24.53","10","8","11","0","0.0","0","0.0"
"1557378297","23.25","24.99","21.58","0.30","0.55","57.41","24.54","11","8","13","0","0.0","0","0.0"
"1557378352","23.18","25.42","21.63","0.28","0.53","57.43","24.53","12","9","16","31","-83.7","0","0.0"
"1557378407","23.20","25.03","21.68","0.28","0.53","57.43","24.53","10","8","17","0","0.0","0","0.0"
"1557378461","23.09","24.71","21.46","0.26","0.51","57.39","24.53","9","7","10","3","-87.3","0","0.0"
"1557378516","23.21","24.95","21.68","0.27","0.52","57.27","24.53","8","6","12","12","-84.9","0","0.0"
"1557378571","23.08","24.71","21.47","0.27","0.52","57.32","24.54","9","6","10","35","-73.8","0","0.0"
"1557378626","24.47","31.33","22.13","3.43","1.85","58.42","24.53","100","71","141","20","-56.9","0","0.0"
"1557378681","23.67","25.87","21.99","0.38","0.62","59.03","24.58","872","712","988","26","-76.4","29","-81.8"
"1557378735","24.01","26.20","22.29","0.46","0.67","60.10","24.65","144","117","163","22","-79.1","0","0.0"
"1557378790","24.40","27.24","22.38","0.64","0.80","60.99","24.79","42","34","50","1","-82.0","20","-78.6"
"1557378845","33.65","342.33","24.57","945.65","30.75","59.08","25.03","27","22","30","19","-81.2","34","-82.4"
"1557378900","34.26","351.93","24.70","1016.99","31.89","57.69","24.70","14","11","15","0","0.0","34","-75.2"
"1557378954","34.49","352.47","24.90","1026.92","32.05","56.54","25.05","11","8","12","23","-77.6","15","-74.1"
"1557379009","25.38","31.36","22.93","1.54","1.24","55.44","24.75","9","7","10","38","-65.1","2","-78.0"
"1557379065","25.02","29.31","22.87","0.89","0.95","54.47","24.95","10","8","11","15","-85.1","5","-75.6"
"1557379119","25.05","29.10","22.65","0.89","0.95","54.06","25.05","7","5","7","4","-72.5","40","-82.1"
"1557379174","25.24","30.67","23.06","1.44","1.20","54.21","27.04","9","7","10","11","-88.9","40","-77.2"
"1557379229","25.41","31.87","22.83","2.13","1.46","54.29","27.07","6","4","6","36","-82.6","0","0.0"
"1557379283","25.42","33.23","22.50","3.10","1.76","54.38","27.08","9","7","10","19","-91.3","8","-65.4"
"1557379338","25.65","34.20","22.84","4.05","2.01","54.45","27.11","14","11","15","19","-83.1","33","-66.8"
"1557379393","25.87","35.62","22.68","5.28","2.30","54.29","27.14","12","9","21","0","0.0","39","-77.4"
"1557379448","26.10","36.91","23.15","6.48","2.55","54.40","27.16","10","7","11","27","-82.5","19","-78.5"
"1557379503","26.29","38.25","22.72","7.92","2.81","54.40","27.19","12","9","13","30","-84.1","14","-65.9"
"1557379557","26.32","39.33","23.02","9.33","3.05","54.29","27.23","8","6","9","35","-84.3","2","-75.5"
"1557379612","26.66","40.99","23.12","10.72","3.27","54.06","27.26","7","5","7","34","-84.6","1","-73.0"
"1557379667","26.71","42.04","23.25","11.89","3.45","54.08","27.30","6","4","6","28","-71.1","8","-64.1"
"1557379722","26.76","43.09","23.29","13.25","3.64","53.88","27.33","8","6","9","32","-88.6","28","-81.4"
"1557379777","26.90","44.10","23.34","14.83","3.85","53.62","27.36","8","6","17","0","0.0","38","-82.2"
"1557379831","27.03","44.98","23.32","15.76","3.97","53.50","27.37","5","4","5","34","-81.3","6","-87.0"
"1557379886","27.01","45.39","23.06","17.03","4.13","53.50","27.39","11","8","12","0","0.0","34","-85.0"
"1557379941","27.14","45.60","22.93","17.97","4.24","53.27","27.40","11","8","13","40","-75.1","38","-81.0"
"1557379996","27.27","46.00","23.33","18.40","4.29","53.41","27.41","11","8","12","4","-95.2","40","-78.6"
"1557380050","27.20","46.67","23.07","19.09","4.37","53.11","27.41","18","14","20","14","-76.4","4","-74.5"
"1557380105","27.28","46.71","23.05","19.19","4.38","53.04","27.43","23","18","26","10","-81.2","33","-83.0"
"1557380160","27.24","46.73","23.28","19.60","4.43","53.16","27.41","18","14","20","0","0.0","8","-80.5"
"1557380215","27.29","47.15","23.07","19.99","4.47","53.11","27.44","20","16","22","14","-89.7","6","-76.8"
"1557380270","27.18","47.29","23.06","20.42","4.52","53.16","27.44","17","13","19","0","0.0","9","-79.4"
"1557380324","27.07","47.70","22.85","20.88","4.57","52.80","27.43","17","13","19","26","-83.9","36","-80.7"
"1557380379","27.08","47.17","23.28","20.79","4.56","52.73","27.43","15","11","17","13","-79.3","28","-79.1"
"1557380434","26.96","47.57","22.86","21.11","4.59","52.85","27.41","13","10","15","38","-78.8","33","-81.9"
"1557380489","26.92","47.97","23.14","21.50","4.64","52.85","27.40","13","9","14","6","-75.7","5","-80.6"
"1557380543","26.97","47.70","23.00","21.16","4.60","52.80","27.39","11","8","12","18","-76.6","24","-84.8"
"1557380598","26.73","47.74","22.93","21.49","4.64","52.71","27.36","10","8","11","32","-73.1","31","-85.1"
"1557380653","26.57","47.92","23.04","21.78","4.67","52.47","27.34","8","6","9","37","-73.7","24","-74.6"
"1557380708","26.76","47.71","23.29","21.31","4.62","52.28","27.30","8","6","9","30","-77.9","40","-75.6"
"1557380763","26.69","47.65","23.23","21.60","4.65","52.19","27.27","8","5","9","19","-85.8","7","-76.7"
"1557380817","26.63","47.86","23.32","21.70","4.66","52.41","27.22","7","5","7","39","-78.9","38","-76.0"
"1557380872","26.50","48.37","23.02","21.82","4.67","52.51","27.18","8","6","9","2","-93.5","30","-70.8"
"1557380928","26.49","47.55","22.88","21.52","4.64","52.55","27.15","7","5","7","16","-92.7","0","0.0"
"1557380982","28.51","100.30","23.57","70.66","8.41","53.24","27.12","6","4","6","40","-69.5","0","0.0"
"1557381037","26.92","90.25","23.06","40.68","6.38","52.46","27.09","8","6","9","7","-88.0","40","-64.3"
"1557381091","27.72","60.22","23.21","17.35","4.17","52.13","27.09","12","9","19","40","-62.2","7","-65.7"
"1557381146","36.76","246.95","25.87","614.19","24.78","53.00","27.08","8","5","16","40","-70.1","6","-75.8"
"1557381201","27.04","48.14","23.48","20.04","4.48","53.44","27.18","895","731","1000","11","-73.7","33","-83.1"
"1557381256","27.01","49.44","23.27","21.96","4.69","53.13","27.27","168","137","190","10","-88.6","28","-75.0"
"1557381311","27.35","50.73","23.49","24.67","4.97","53.06","27.34","91","74","103","35","-79.0","17","-69.2"
"1557381365","27.62","52.70","23.51","28.37","5.33","53.16","27.39","59","47","66","27","-79.4","13","-70.5"
"1557381420","27.82","53.65","23.64","31.34","5.60","53.08","27.44","38","31","43","38","-80.4","7","-78.0"
"1557381475","28.05","55.17","23.86","35.11","5.93","53.09","27.48","35","28","39","12","-78.0","19","-80.3"
"1557381530","28.27","56.88","23.54","38.94","6.24","52.81","27.52","28","22","31","37","-81.1","0","0.0"
"1557381585","28.46","58.78","23.73","43.02","6.56","52.83","27.58","24","19","27","30","-76.3","0","0.0"
"1557381639","28.75","60.01","23.97","47.34","6.88","52.80","27.65","25","20","33","40","-78.5","37","-82.2"
"1557381694","29.04","61.63","23.91","50.90","7.13","52.81","27.07","18","14","20","9","-78.1","25","-80.9"
"1557381749","29.15","62.91","23.93","55.56","7.45","52.81","27.14","20","16","22","9","-80.8","0","0.0"
"1557381804","29.33","64.00","23.72","59.57","7.72","52.89","27.18","16","13","18","40","-74.2","40","-85.8"
"1557381860","29.54","65.51","24.10","64.57","8.04","52.31","27.26","16","13","18","1","-75.0","22","-74.1"
"1557381913","29.75","67.05","24.10","68.38","8.27","52.07","27.32","12","9","13","10","-75.3","28","-79.4"
"1557381968","29.82","68.79","23.50","73.22","8.56","52.09","27.37","13","10","14","3","-77.0","33","-69.6"
"1557382023","30.17","69.28","23.94","75.94","8.71","52.22","27.44","10","8","11","40","-75.5","31","-72.3"
"1557382078","30.33","69.80","23.95","78.84","8.88","52.11","27.50","10","8","11","23","-78.5","0","0.0"
"1557382133","30.54","70.63","24.32","81.03","9.00","52.04","27.55","12","9","13","15","-72.7","40","-70.6"
"1557382187","30.66","71.27","23.92","82.41","9.08","52.04","27.61","11","8","12","26","-78.6","4","-79.0"
"1557382242","30.70","71.64","24.34","83.74","9.15","52.06","27.04","11","8","12","27","-75.7","2","-80.0"
"1557382297","30.78","72.49","24.14","86.30","9.29","52.22","27.11","13","10","14","33","-77.5","8","-70.6"
"1557382352","30.86","74.16","24.32","90.28","9.50","52.27","27.18","10","8","11","2","-92.0","27","-75.0"
"1557382407","30.76","77.73","24.30","97.94","9.90","53.11","27.25","9","7","10","36","-81.4","8","-66.8"
"1557382461","31.02","79.16","24.16","108.27","10.41","54.61","27.33","13","10","14","12","-73.9","38","-73.9"
"1557382516","31.26","79.90","24.52","107.36","10.36","58.43","27.41","13","10","14","39","-76.0","0","0.0"
"1557382571","31.05","78.34","24.35","104.28","10.21","56.79","27.51","14","11","15","40","-74.8","6","-73.7"
"1557382626","31.16","80.81","24.29","112.70","10.62","55.84","27.59","25","20","28","4","-86.8","40","-79.7"
"1557382681","31.24","81.52","24.33","115.74","10.76","55.62","27.65","29","23","32","0","0.0","29","-79.1"
"1557382735","31.22","80.90","24.31","114.89","10.72","56.37","27.06","48","39","54","0","0.0","40","-78.3"
"1557382790","31.19","81.33","23.94","116.78","10.81","56.23","27.11","47","38","53","0","0.0","14","-80.2"
"1557382845","31.19","81.04","24.39","116.51","10.79","56.07","27.15","38","31","43","0","0.0","0","0.0"
"1557382900","31.19","81.67","23.99","116.12","10.78","55.74","27.16","32","26","36","8","-91.5","34","-79.3"
"1557382955","31.26","81.79","24.54","118.49","10.89","56.02","27.20","25","20","28","0","0.0","36","-78.6"
"1557383009","31.92","80.31","24.70","108.45","10.41","56.16","27.20","36","29","40","10","-58.3","1","-76.0"
"1557383064","31.08","71.84","24.36","87.89","9.37","54.29","27.26","49","40","55","28","-76.2","25","-80.4"
"1557383119","31.06","70.35","24.92","81.82","9.05","53.77","27.25","40","32","45","37","-73.9","32","-83.6"
"1557383174","31.62","78.92","24.97","105.75","10.28","53.53","27.30","29","23","32","3","-86.3","3","-76.7"
"1557383229","31.83","81.42","24.76","117.15","10.82","54.14","27.33","22","17","28","35","-81.0","37","-75.5"
"1557383283","31.90","80.56","24.71","111.45","10.56","55.08","27.37","18","14","20","2","-83.5","13","-73.1"
"1557383338","31.89","79.95","24.75","110.86","10.53","54.87","27.41","11","8","12","36","-77.7","33","-81.2"
"1557383393","31.95","80.42","24.77","113.76","10.67","55.19","27.45","11","8","12","1","-81.0","0","0.0"
"1557383448","31.90","80.90","24.59","112.73","10.62","55.74","27.50","15","12","17","32","-78.7","34","-76.1"
"1557383503","31.93","81.04","24.84","111.54","10.56","55.81","27.54","14","11","15","0","0.0","0","0.0"
"1557383557","31.87","80.28","24.43","109.95","10.49","56.02","27.59","13","10","14","27","-81.4","3","-76.0"
"1557383612","32.03","80.74","24.79","110.98","10.53","56.20","27.63","13","9","14","29","-87.4","35","-79.0"
"1557383667","32.08","80.64","25.20","109.51","10.46","56.15","29.63","12","9","13","0","0.0","11","-77.3"
"1557383722","32.21","80.73","25.38","109.00","10.44","55.90","29.67","9","7","10","39","-75.4","33","-69.2"
"1557383777","32.11","80.85","24.76","110.60","10.52","54.95","29.71","10","8","11","20","-82.3","39","-70.6"
"1557383831","31.92","80.26","25.03","109.46","10.46","54.30","29.74","16","12","18","40","-79.1","40","-71.6"
"1557383886","32.03","80.76","24.80","111.57","10.56","54.20","29.76","30","24","34","10","-79.3","40","-71.7"
"1557383941","32.04","80.15","25.01","109.31","10.46","54.36","29.77","20","16","22","40","-79.1","12","-71.8"
"1557383996","31.94","79.81","25.17","108.30","10.41","54.19","29.78","16","13","18","34","-79.0","37","-71.8"
"1557384051","31.92","80.59","24.61","111.21","10.55","53.86","29.78","13","10","14","20","-78.9","40","-71.8"
"1557384105","31.95","80.69","24.80","113.26","10.64","52.99","29.80","8","6","9","36","-79.3","10","-75.8"
"1557384160","31.97","80.50","24.77","111.44","10.56","53.53","29.78","6","4","6","2","-84.0","36","-74.0"
"1557384215","32.01","80.50","25.02","110.84","10.53","53.52","29.77","6","4","6","1","-78.0","35","-85.8"
"1557384270","31.92","80.51","24.82","112.13","10.59","54.38","29.80","9","6","10","3","-79.7","33","-90.3"
"1557384324","32.22","80.68","25.10","111.50","10.56","54.96","29.81","17","13","19","22","-72.6","11","-88.1"
"1557384379","31.83","80.51","25.20","111.84","10.58","54.26","29.84","17","13","19","39","-72.6","1","-89.0"
"1557384434","31.99","80.05","25.16","107.48","10.37","53.64","29.85","16","13","18","22","-86.5","27","-87.5"
"1557384489","32.04","80.27","25.18","110.41","10.51","53.02","29.85","24","19","27","19","-90.9","15","-87.7"
"1557384544","32.02","80.92","25.19","110.36","10.51","53.67","29.85","27","22","30","40","-68.6","2","-83.0"
"1557384599","38.63","331.63","27.22","902.23","30.04","49.35","29.92","20","16","25","0","0.0","31","-89.5"
"1557384653","32.76","179.74","25.09","273.79","16.55","47.03","30.12","14","11","15","9","-85.2","24","-88.5"
"1557384708","30.57","120.30","24.54","124.83","11.17","45.43","30.20","22","17","24","1","-82.0","23","-87.1"
"1557384763","29.33","87.99","24.32","67.58","8.22","44.95","30.20","15","12","17","34","-74.4","2","-90.0"
"1557384818","28.43","69.64","23.90","41.70","6.46","45.06","30.14","11","8","12","37","-77.8","16","-88.8"
"1557384872","28.20","59.10","24.35","27.53","5.25","45.34","30.08","9","7","10","8","-91.6","0","0.0"
"1557384927","27.62","53.94","23.97","19.67","4.44","45.51","29.99","10","8","13","16","-83.8","3","-89.0"
"1557384982","27.23","50.81","23.92","14.55","3.81","45.62","29.89","8","5","9","15","-66.1","2","-87.5"
