"Time","Mean_temp","Max_temp","Min_temp","Temp_variance","Temp_stddev","Humidity","Temperature","PM 1","PM 2.5","PM 10","FCBDB62F1727_count","FCBDB62F1727_mean_dBm","F2416138F240_count","F2416138F240_mean_dBm"
"1556441546","37.54","320.65","26.07","967.76","31.11","33.34","32.22","5","4","5","0","0.0","0","0.0"
"1556441595","37.55","316.72","26.22","953.63","30.88","33.04","32.79","4","3","5","0","0.0","0","0.0"
"1556441645","37.90","315.23","26.66","942.85","30.71","34.09","32.78","4","3","4","0","0.0","0","0.0"
"1556441695","36.93","312.35","25.69","940.29","30.66","33.19","32.79","4","3","4","0","0.0","0","0.0"
"1556441745","37.55","308.74","26.42","921.08","30.35","34.18","32.81","5","3","5","0","0.0","0","0.0"
"1556441795","37.78","304.98","26.49","904.67","30.08","34.64","32.21","5","3","5","0","0.0","0","0.0"
"1556441845","37.85","303.06","26.57","893.86","29.90","35.07","32.26","4","3","4","0","0.0","0","0.0"
"1556441895","37.90","300.75","26.47","883.75","29.73","33.93","32.36","4","3","4","0","0.0","0","0.0"
"1556441945","38.10","299.28","26.99","876.87","29.61","34.09","32.49","7","5","7","0","0.0","0","0.0"
"1556441995","37.55","297.54","26.66","869.73","29.49","32.30","32.60","3","2","3","0","0.0","0","0.0"
"1556442044","37.15","296.00","25.99","868.88","29.48","31.55","32.69","4","2","5","0","0.0","0","0.0"
"1556442094","37.50","292.65","26.32","851.31","29.18","32.14","32.75","7","5","7","0","0.0","0","0.0"
"1556442144","37.58","289.92","26.47","838.22","28.95","32.63","32.81","5","4","5","0","0.0","0","0.0"
"1556442194","37.06","288.20","26.03","837.93","28.95","31.46","32.83","6","4","6","0","0.0","0","0.0"
"1556442244","37.14","286.33","26.06","832.71","28.86","31.36","32.82","14","11","15","0","0.0","0","0.0"
"1556442294","38.20","262.53","26.70","880.36","29.67","32.10","32.79","32","26","37","0","0.0","0","0.0"
"1556442344","37.89","256.84","26.68","846.54","29.10","32.46","32.76","24","19","27","0","0.0","0","0.0"
"1556442394","37.76","254.30","26.36","830.62","28.82","32.53","32.72","13","10","14","0","0.0","0","0.0"
"1556442444","37.84","252.59","26.69","811.53","28.49","32.77","32.72","16","13","18","0","0.0","0","0.0"
"1556442494","38.14","248.98","26.87","787.21","28.06","33.99","32.74","9","7","10","0","0.0","0","0.0"
"1556442544","38.09","249.01","26.74","779.10","27.91","33.71","32.81","7","5","7","0","0.0","0","0.0"
"1556442594","38.17","248.96","27.10","764.52","27.65","33.11","32.26","7","5","7","0","0.0","0","0.0"
"1556442643","38.18","248.34","26.91","753.65","27.45","33.75","32.37","7","5","7","0","0.0","0","0.0"
"1556442693","37.96","253.67","26.98","749.17","27.37","33.59","32.51","5","3","5","0","0.0","0","0.0"
"1556442743","37.95","252.13","26.98","737.67","27.16","33.01","32.67","7","5","7","0","0.0","0","0.0"
"1556442793","37.73","251.14","26.71","724.07","26.91","32.62","32.80","28","22","31","0","0.0","0","0.0"
"1556442843","37.62","251.29","26.51","718.48","26.80","31.61","34.87","12","9","13","0","0.0","0","0.0"
"1556442893","37.53","250.88","26.67","711.52","26.67","31.49","34.99","5","4","5","0","0.0","0","0.0"
"1556442943","37.17","250.45","26.31","704.36","26.54","30.42","35.09","4","2","4","0","0.0","0","0.0"
"1556442993","36.56","249.67","25.55","697.32","26.41","30.70","35.15","4","3","4","0","0.0","0","0.0"
"1556443043","36.70","249.69","25.90","691.07","26.29","30.85","35.11","4","3","4","0","0.0","0","0.0"
"1556443093","36.83","248.43","26.01","677.73","26.03","31.22","35.05","6","4","6","0","0.0","0","0.0"
"1556443143","37.25","247.88","26.52","668.31","25.85","32.41","35.02","6","4","6","0","0.0","0","0.0"
"1556443193","37.27","247.69","26.46","662.01","25.73","31.80","35.04","6","4","7","0","0.0","0","0.0"
"1556443243","37.30","246.88","26.69","654.12","25.58","32.22","35.05","5","4","10","0","0.0","0","0.0"
"1556443293","37.13","245.51","26.70","643.23","25.36","31.53","35.13","5","4","5","0","0.0","0","0.0"
"1556443343","37.14","245.15","26.88","639.66","25.29","31.50","35.18","5","4","6","0","0.0","0","0.0"
"1556443393","36.88","244.86","26.69","638.48","25.27","31.57","35.25","4","2","4","0","0.0","0","0.0"
"1556443442","36.09","244.62","25.91","638.51","25.27","30.95","35.27","4","2","4","0","0.0","0","0.0"
"1556443492","35.88","244.39","25.78","627.57","25.05","31.02","35.26","5","3","5","0","0.0","0","0.0"
"1556443542","35.75","245.03","25.73","628.81","25.08","30.61","35.18","6","4","6","0","0.0","0","0.0"
"1556443592","36.16","244.18","26.22","614.71","24.79","31.04","35.08","6","4","6","0","0.0","0","0.0"
"1556443642","35.95","244.48","26.05","612.56","24.75","31.13","34.98","6","4","6","0","0.0","0","0.0"
"1556443692","36.25","243.85","26.28","606.98","24.64","31.54","34.91","7","5","7","0","0.0","0","0.0"
"1556443742","35.65","243.17","25.51","603.65","24.57","30.88","34.84","7","5","7","0","0.0","0","0.0"
"1556443792","35.42","242.37","25.58","600.50","24.51","30.26","32.79","6","4","6","0","0.0","0","0.0"
"1556443842","35.40","243.30","25.43","597.55","24.44","31.25","32.65","7","5","11","0","0.0","0","0.0"
"1556443892","35.91","243.06","25.95","587.30","24.23","32.15","32.50","7","5","7","0","0.0","0","0.0"
"1556443942","36.21","241.52","26.37","579.56","24.07","32.49","32.42","9","7","13","0","0.0","0","0.0"
"1556443992","35.37","241.56","25.57","577.35","24.03","31.36","32.39","7","5","7","0","0.0","0","0.0"
"1556444042","35.89","241.59","25.83","573.69","23.95","31.82","32.35","8","6","9","0","0.0","0","0.0"
"1556444091","35.52","241.05","25.60","567.59","23.82","31.50","32.33","8","6","9","0","0.0","0","0.0"
"1556444141","36.01","240.68","26.25","559.84","23.66","32.04","32.30","7","5","7","0","0.0","0","0.0"
"1556444191","35.93","240.51","26.25","559.59","23.66","32.48","32.29","7","5","7","0","0.0","0","0.0"
"1556444241","36.09","239.27","26.52","547.49","23.40","32.01","32.30","8","6","9","0","0.0","0","0.0"
"1556444291","35.59","239.64","26.31","546.84","23.38","30.85","32.32","9","7","10","0","0.0","0","0.0"
"1556444341","35.72","239.28","26.27","539.71","23.23","31.33","32.32","5","4","5","0","0.0","0","0.0"
"1556444391","36.04","238.88","26.22","534.13","23.11","31.96","32.35","6","4","6","0","0.0","0","0.0"
"1556444441","36.07","237.81","26.53","527.32","22.96","31.91","32.39","6","4","7","0","0.0","0","0.0"
"1556444491","36.15","237.64","26.21","519.99","22.80","32.59","32.44","8","6","10","0","0.0","0","0.0"
"1556444541","36.18","237.29","26.56","519.21","22.79","31.66","32.53","7","5","7","0","0.0","0","0.0"
"1556444591","36.01","236.62","26.59","515.51","22.70","32.05","32.61","8","6","9","0","0.0","0","0.0"
"1556444641","34.97","236.74","25.28","517.50","22.75","30.79","32.69","8","6","9","0","0.0","0","0.0"
"1556444690","35.27","237.23","25.82","511.81","22.62","30.79","32.69","7","5","7","0","0.0","0","0.0"
"1556444740","35.35","237.02","26.04","506.80","22.51","31.38","32.68","9","7","10","0","0.0","0","0.0"
"1556444790","35.07","236.62","25.85","501.08","22.38","30.63","32.65","8","6","9","0","0.0","0","0.0"
"1556444840","35.10","236.10","25.57","496.65","22.29","31.13","32.54","6","4","6","0","0.0","0","0.0"
"1556444890","35.41","235.10","26.31","491.50","22.17","31.94","32.48","6","4","6","0","0.0","0","0.0"
"1556444940","35.60","235.16","26.34","486.30","22.05","32.78","32.44","6","4","6","0","0.0","0","0.0"
"1556444990","35.71","233.62","26.48","478.69","21.88","32.32","32.44","9","7","10","0","0.0","0","0.0"
"1556445040","35.62","234.53","26.36","478.76","21.88","32.42","32.46","7","5","7","0","0.0","0","0.0"
"1556445090","35.87","233.87","26.59","473.24","21.75","32.37","32.48","7","5","10","0","0.0","0","0.0"
"1556445140","35.88","234.08","26.93","466.60","21.60","31.97","32.55","7","5","7","0","0.0","0","0.0"
"1556445190","35.63","234.12","26.53","467.20","21.61","31.64","32.62","6","4","6","0","0.0","0","0.0"
"1556445240","35.52","233.30","26.21","459.82","21.44","29.68","32.69","7","5","7","0","0.0","0","0.0"
"1556445290","35.14","232.94","26.24","457.61","21.39","28.98","32.74","6","4","6","0","0.0","0","0.0"
"1556445339","35.21","232.47","26.05","453.99","21.31","28.84","32.78","4","3","4","0","0.0","0","0.0"
"1556445389","34.66","233.06","25.58","456.76","21.37","28.50","32.79","5","4","5","0","0.0","0","0.0"
"1556445439","35.28","233.26","26.16","451.57","21.25","29.69","32.74","5","4","5","0","0.0","0","0.0"
"1556445489","35.67","233.84","26.40","443.90","21.07","30.85","32.74","6","4","6","0","0.0","0","0.0"
"1556445539","35.31","233.17","26.24","441.12","21.00","30.66","32.75","6","4","6","0","0.0","0","0.0"
"1556445589","34.50","231.78","25.48","440.44","20.99","29.53","32.75","6","4","6","0","0.0","0","0.0"
"1556445639","34.53","233.51","25.42","439.20","20.96","29.36","32.68","6","4","6","0","0.0","0","0.0"
"1556445689","34.48","233.18","25.40","437.09","20.91","30.38","32.57","7","5","7","0","0.0","0","0.0"
"1556445739","35.05","233.31","25.97","430.10","20.74","31.21","32.47","10","8","11","0","0.0","0","0.0"
"1556445789","35.14","232.80","26.17","426.51","20.65","31.28","32.42","7","5","10","0","0.0","0","0.0"
"1556445839","35.13","231.95","26.09","422.99","20.57","31.36","32.40","7","5","7","0","0.0","0","0.0"
"1556445889","35.15","230.65","26.15","414.11","20.35","31.10","32.43","7","5","7","0","0.0","0","0.0"
"1556445938","35.15","231.30","26.35","413.91","20.34","31.70","32.44","9","7","10","0","0.0","0","0.0"
"1556445988","35.28","230.58","26.53","408.33","20.21","31.75","32.48","6","4","6","0","0.0","0","0.0"
"1556446038","35.26","230.20","26.55","405.48","20.14","30.38","32.54","6","4","6","0","0.0","0","0.0"
"1556446088","35.32","229.99","26.59","401.42","20.04","31.22","32.60","6","4","6","0","0.0","0","0.0"
"1556446138","35.50","229.62","26.63","398.13","19.95","32.29","32.68","6","4","6","0","0.0","0","0.0"
"1556446188","35.58","229.61","26.81","391.84","19.80","31.91","32.76","7","5","7","0","0.0","0","0.0"
"1556446238","35.31","229.26","26.65","391.61","19.79","30.80","34.78","7","5","7","0","0.0","0","0.0"
"1556446288","34.97","230.35","26.07","392.89","19.82","30.41","34.87","7","5","8","0","0.0","0","0.0"
"1556446338","35.20","229.81","26.28","389.18","19.73","30.58","34.91","8","6","9","0","0.0","0","0.0"
"1556446388","35.06","228.87","26.49","384.54","19.61","30.36","34.94","10","8","11","0","0.0","0","0.0"
"1556446438","34.55","228.68","25.99","386.30","19.65","30.33","34.95","8","6","9","0","0.0","0","0.0"
"1556446488","34.62","228.78","26.03","381.98","19.54","30.45","34.95","8","6","9","0","0.0","0","0.0"
"1556446538","34.56","227.93","25.93","378.99","19.47","30.16","34.94","9","7","10","0","0.0","0","0.0"
"1556446588","34.82","227.13","26.44","372.38","19.30","30.72","34.94","8","6","9","0","0.0","0","0.0"
"1556446637","34.73","227.54","26.11","370.03","19.24","30.21","34.94","7","5","7","0","0.0","0","0.0"
"1556446687","34.51","227.19","26.09","367.94","19.18","30.19","34.94","7","5","7","0","0.0","0","0.0"
"1556446737","34.61","226.94","26.27","364.07","19.08","30.55","34.94","8","6","9","0","0.0","0","0.0"
"1556446787","34.68","229.04","26.29","362.65","19.04","30.58","34.97","8","6","9","0","0.0","0","0.0"
"1556446837","34.56","228.74","25.94","360.77","18.99","30.05","34.98","8","6","9","0","0.0","0","0.0"
"1556446887","34.87","229.03","26.43","356.92","18.89","29.51","35.02","8","6","9","0","0.0","0","0.0"
"1556446937","34.86","228.62","26.47","355.98","18.87","30.60","35.05","9","7","10","0","0.0","0","0.0"
"1556446987","35.19","228.56","26.46","349.75","18.70","30.66","35.11","7","5","7","0","0.0","0","0.0"
"1556447037","34.90","227.69","26.48","347.23","18.63","30.42","35.18","9","7","10","0","0.0","0","0.0"
"1556447087","34.43","227.27","25.92","346.66","18.62","29.45","35.23","10","8","11","0","0.0","0","0.0"
"1556447137","33.77","227.42","25.59","346.16","18.61","29.18","35.23","8","6","9","0","0.0","0","0.0"
"1556447187","33.47","226.20","25.18","340.35","18.45","28.94","35.20","7","5","7","0","0.0","0","0.0"
"1556447237","33.48","226.05","25.46","338.03","18.39","28.78","35.13","9","7","11","0","0.0","0","0.0"
"1556447287","33.49","225.35","25.54","333.14","18.25","29.10","35.04","8","6","9","0","0.0","0","0.0"
"1556447337","33.63","225.58","25.13","332.89","18.25","29.87","34.95","7","5","7","0","0.0","0","0.0"
"1556447386","34.01","225.33","25.73","329.72","18.16","30.11","34.88","7","5","7","0","0.0","0","0.0"
"1556447436","34.27","224.97","26.06","325.87","18.05","30.17","34.80","7","5","7","0","0.0","0","0.0"
"1556447486","33.99","225.25","26.04","327.74","18.10","30.42","34.78","8","6","9","0","0.0","0","0.0"
"1556447536","34.31","225.46","26.38","323.95","18.00","30.22","34.78","7","5","7","0","0.0","0","0.0"
"1556447586","34.02","225.67","26.24","324.59","18.02","29.45","32.82","7","5","7","0","0.0","0","0.0"
"1556447636","33.91","224.87","25.83","323.47","17.99","29.20","32.82","6","4","6","0","0.0","0","0.0"
"1556447686","34.29","225.76","26.40","320.47","17.90","29.01","32.82","6","4","6","0","0.0","0","0.0"
"1556447736","33.86","224.44","26.19","316.21","17.78","29.01","32.80","7","5","7","0","0.0","0","0.0"
"1556447786","32.60","224.70","24.48","323.01","17.97","28.20","32.71","8","6","9","0","0.0","0","0.0"
"1556447836","33.53","225.34","25.58","316.83","17.80","29.48","32.55","9","7","10","0","0.0","0","0.0"
"1556447886","33.62","223.89","25.74","311.30","17.64","29.20","32.44","7","5","7","0","0.0","0","0.0"
"1556447936","33.62","224.65","25.75","311.31","17.64","29.76","32.37","6","4","6","0","0.0","0","0.0"
"1556447985","33.89","223.51","25.95","306.40","17.50","30.64","32.33","9","6","10","0","0.0","0","0.0"
"1556448035","33.74","222.95","25.78","302.16","17.38","30.20","32.32","9","7","10","0","0.0","0","0.0"
"1556448085","33.62","222.44","25.96","298.49","17.28","30.23","32.30","7","5","7","0","0.0","0","0.0"
"1556448135","33.15","223.61","25.56","302.44","17.39","29.50","32.28","8","6","9","0","0.0","0","0.0"
"1556448185","33.04","223.03","25.15","302.39","17.39","29.89","32.82","8","6","9","0","0.0","0","0.0"
"1556448235","33.41","222.92","25.64","298.02","17.26","29.42","32.69","8","6","9","0","0.0","0","0.0"
"1556448285","33.20","222.28","25.36","297.06","17.24","29.09","32.61","8","6","9","0","0.0","0","0.0"
"1556448335","33.69","222.70","26.04","293.71","17.14","30.30","32.54","7","5","7","0","0.0","0","0.0"
"1556448385","33.49","221.20","25.84","289.14","17.00","29.87","32.50","8","5","9","0","0.0","0","0.0"
"1556448435","33.15","221.46","25.37","289.14","17.00","29.70","32.47","8","6","15","0","0.0","0","0.0"
"1556448485","32.60","221.42","25.07","289.48","17.01","29.68","32.44","7","5","10","0","0.0","0","0.0"
"1556448534","31.85","219.54","24.53","285.99","16.91","29.72","32.35","7","5","7","0","0.0","0","0.0"
"1556448584","31.78","220.56","24.67","286.34","16.92","29.64","32.21","7","5","7","0","0.0","0","0.0"
"1556448634","32.05","220.77","24.77","284.93","16.88","30.19","32.68","7","5","11","0","0.0","0","0.0"
"1556448684","32.70","220.48","25.47","280.78","16.76","31.38","32.53","10","8","11","0","0.0","0","0.0"
"1556448734","33.19","220.58","25.71","278.90","16.70","31.84","32.43","9","7","10","0","0.0","0","0.0"
"1556448784","33.08","220.71","25.76","279.37","16.71","31.55","32.39","7","5","7","0","0.0","0","0.0"
"1556448834","33.57","220.16","25.91","275.40","16.60","32.35","32.40","8","5","9","0","0.0","0","0.0"
"1556448884","32.76","218.31","25.19","273.35","16.53","31.33","32.43","7","5","7","0","0.0","0","0.0"
"1556448933","33.13","220.10","25.70","272.94","16.52","31.91","32.42","7","5","7","0","0.0","0","0.0"
"1556448983","33.31","218.93","25.93","270.95","16.46","31.82","32.42","8","6","9","0","0.0","0","0.0"
"1556449033","33.39","218.95","25.74","267.94","16.37","32.01","32.44","6","4","6","0","0.0","0","0.0"
"1556449083","33.78","218.87","26.13","265.78","16.30","32.52","32.47","7","5","9","0","0.0","0","0.0"
"1556449133","33.63","217.89","26.29","262.98","16.22","32.48","32.53","8","6","9","0","0.0","0","0.0"
"1556449183","33.59","218.14","26.17","261.81","16.18","32.11","32.60","8","6","9","0","0.0","0","0.0"
"1556449233","33.80","217.19","26.35","258.56","16.08","32.19","32.68","7","5","7","0","0.0","0","0.0"
"1556449283","33.53","217.18","26.22","259.27","16.10","31.21","32.79","6","4","6","0","0.0","0","0.0"
"1556449332","33.49","217.36","26.02","257.41","16.04","31.70","32.24","5","4","6","0","0.0","0","0.0"
"1556449382","33.58","217.00","26.04","255.86","16.00","31.78","32.35","6","4","6","0","0.0","0","0.0"
"1556449432","33.66","216.01","26.06","252.77","15.90","32.19","32.44","7","5","7","0","0.0","0","0.0"
"1556449482","33.29","214.69","25.69","252.47","15.89","31.24","32.55","7","5","8","0","0.0","0","0.0"
"1556449532","33.56","216.48","25.91","251.96","15.87","31.38","32.62","6","4","6","0","0.0","0","0.0"
"1556449582","33.59","215.81","26.43","248.73","15.77","31.24","32.65","5","4","7","0","0.0","0","0.0"
"1556449632","33.50","216.65","25.92","248.53","15.76","31.31","32.72","6","4","6","0","0.0","0","0.0"
"1556449682","33.39","216.63","25.94","247.66","15.74","30.51","32.79","6","4","6","0","0.0","0","0.0"
"1556449732","33.15","218.37","25.79","249.04","15.78","30.61","32.21","7","5","7","0","0.0","0","0.0"
"1556449782","33.11","218.75","25.52","248.26","15.76","30.17","32.25","6","4","6","0","0.0","0","0.0"
"1556449832","33.16","218.08","25.88","246.69","15.71","29.90","32.28","5","4","5","0","0.0","0","0.0"
"1556449881","32.77","217.56","25.37","247.66","15.74","29.56","32.30","5","4","5","0","0.0","0","0.0"
"1556449931","32.38","216.83","25.17","246.77","15.71","29.14","32.28","5","4","5","0","0.0","0","0.0"
"1556449981","32.70","215.45","25.49","241.35","15.54","29.84","32.21","6","4","6","0","0.0","0","0.0"
"1556450031","32.72","214.92","25.54","240.25","15.50","29.42","32.76","4","3","4","0","0.0","0","0.0"
"1556450081","32.80","212.98","25.69","236.17","15.37","29.59","32.72","5","4","5","0","0.0","0","0.0"
"1556450131","32.28","212.24","25.12","235.21","15.34","28.94","32.68","6","4","6","0","0.0","0","0.0"
"1556450181","32.43","212.27","25.18","234.56","15.32","29.42","32.55","5","4","5","0","0.0","0","0.0"
"1556450231","32.45","211.47","25.08","232.22","15.24","29.61","32.46","5","4","5","0","0.0","0","0.0"
"1556450281","32.25","212.00","25.25","232.73","15.26","29.58","32.36","5","4","5","0","0.0","0","0.0"
"1556450331","32.68","211.85","25.82","230.35","15.18","30.22","32.26","5","4","7","0","0.0","0","0.0"
"1556450380","32.52","210.51","25.63","226.94","15.06","30.42","32.22","6","4","6","0","0.0","0","0.0"
"1556450430","32.87","210.40","26.01","224.53","14.98","30.37","32.82","4","3","4","0","0.0","0","0.0"
"1556450480","32.83","210.14","25.86","223.06","14.94","30.64","32.82","5","4","5","0","0.0","0","0.0"
"1556450530","32.97","209.96","26.19","221.31","14.88","30.25","32.21","6","4","6","0","0.0","0","0.0"
"1556450580","32.75","209.55","25.48","221.28","14.88","30.56","32.24","4","2","4","0","0.0","0","0.0"
"1556450630","32.68","209.06","25.65","219.42","14.81","30.20","32.28","4","3","4","0","0.0","0","0.0"
"1556450680","32.71","208.50","25.67","217.87","14.76","30.11","32.32","6","4","6","0","0.0","0","0.0"
"1556450730","32.82","208.68","26.00","216.83","14.72","30.36","32.37","5","3","6","0","0.0","0","0.0"
"1556450780","32.72","208.10","25.66","214.91","14.66","30.43","32.40","6","4","6","0","0.0","0","0.0"
"1556450829","32.52","207.65","25.47","215.36","14.68","30.64","32.44","5","4","5","0","0.0","0","0.0"
"1556450879","32.14","206.30","25.31","209.96","14.49","30.07","32.46","5","4","5","0","0.0","0","0.0"
"1556450929","32.26","206.32","25.65","210.80","14.52","29.97","32.44","4","2","4","0","0.0","0","0.0"
"1556450979","31.48","205.88","24.57","210.51","14.51","29.34","32.42","5","4","5","0","0.0","0","0.0"
"1556451029","31.98","206.52","25.44","210.00","14.49","29.39","32.35","4","2","4","0","0.0","0","0.0"
"1556451079","32.22","206.27","25.61","207.91","14.42","29.84","32.28","5","4","6","0","0.0","0","0.0"
"1556451129","32.52","206.17","25.86","205.52","14.34","30.88","32.24","4","3","4","0","0.0","0","0.0"
"1556451179","32.37","206.05","25.66","205.47","14.33","30.32","32.21","4","3","4","0","0.0","0","0.0"
"1556451229","31.90","204.79","25.06","204.12","14.29","30.10","32.21","4","3","4","0","0.0","0","0.0"
"1556451278","32.38","206.61","25.85","204.33","14.29","30.66","32.81","3","2","4","0","0.0","0","0.0"
"1556451328","32.39","205.84","25.62","201.93","14.21","30.44","32.76","5","4","5","0","0.0","0","0.0"
"1556451378","32.14","206.06","25.56","202.24","14.22","30.61","32.76","6","4","6","0","0.0","0","0.0"
"1556451428","32.40","205.23","25.75","199.00","14.11","30.68","32.75","4","2","4","0","0.0","0","0.0"
"1556451478","32.51","205.22","26.00","198.11","14.08","30.66","32.75","5","4","5","0","0.0","0","0.0"
"1556451528","32.57","205.41","25.95","197.47","14.05","31.04","32.76","5","4","5","0","0.0","0","0.0"
"1556451578","31.62","203.28","24.84","196.95","14.03","30.25","32.81","5","3","5","0","0.0","0","0.0"
"1556451628","32.12","204.80","25.58","195.26","13.97","30.26","32.79","5","4","6","0","0.0","0","0.0"
"1556451678","32.05","203.67","25.21","193.97","13.93","29.79","32.76","5","4","5","0","0.0","0","0.0"
"1556451728","31.91","207.52","25.36","193.46","13.91","29.97","32.72","6","4","7","0","0.0","0","0.0"
"1556451777","32.02","208.58","25.59","194.03","13.93","30.14","32.68","5","4","5","0","0.0","0","0.0"
"1556451827","32.46","209.33","25.93","192.76","13.88","30.43","32.65","6","4","6","0","0.0","0","0.0"
"1556451877","33.27","210.69","25.57","187.62","13.70","30.05","32.65","5","4","6","0","0.0","0","0.0"
"1556451927","34.80","37.35","26.41","5.83","2.42","30.47","32.68","7","5","8","2","-91.5","0","0.0"
"1556451977","32.57","37.82","25.41","11.50","3.39","29.61","32.71","13","10","14","1","-82.0","0","0.0"
"1556452027","31.93","168.38","25.56","195.81","13.99","29.67","32.75","105","83","119","0","0.0","0","0.0"
"1556452077","31.94","169.24","25.42","195.32","13.98","30.00","32.78","554","397","902","0","0.0","0","0.0"
"1556452127","33.01","169.82","25.42","198.52","14.09","30.00","32.81","1000","1000","1000","3","-90.3","0","0.0"
"1556452176","36.98","248.95","26.72","578.51","24.05","29.84","32.82","1000","1000","1000","1","-80.0","0","0.0"
"1556452226","32.94","43.49","26.12","9.64","3.11","31.19","32.22","1000","1000","1000","0","0.0","0","0.0"
"1556452276","41.75","234.29","28.78","650.81","25.51","31.05","32.30","1000","1000","1000","1","-76.0","0","0.0"
"1556452326","35.85","164.37","26.95","228.29","15.11","31.49","32.51","1000","1000","1000","0","0.0","0","0.0"
"1556452376","36.42","179.08","27.25","282.26","16.80","30.39","32.75","1000","1000","1000","0","0.0","0","0.0"
"1556452426","37.66","171.96","27.48","247.59","15.74","31.48","32.36","1000","1000","1000","0","0.0","0","0.0"
"1556452476","32.37","46.35","26.70","13.31","3.65","31.05","32.61","1000","1000","1000","1","-76.0","0","0.0"
"1556452526","36.22","179.82","26.54","284.73","16.87","30.90","34.78","1000","1000","1000","4","-85.2","0","0.0"
"1556452576","52.54","535.71","31.64","3677.38","60.64","29.27","34.99","1000","1000","1000","2","-90.0","0","0.0"
"1556452626","51.61","536.36","31.02","3651.16","60.42","28.36","35.18","1000","1000","1000","2","-83.0","0","0.0"
"1556452676","50.98","534.68","30.45","3633.24","60.28","27.48","35.29","1000","1000","1000","4","-85.2","0","0.0"
"1556452726","51.47","521.03","31.42","3443.43","58.68","28.32","35.37","1000","950","1000","4","-88.2","0","0.0"
"1556452776","50.68","508.25","30.59","3300.84","57.45","28.68","34.80","1000","1000","1000","3","-87.0","0","0.0"
"1556452826","49.65","492.51","30.16","3175.00","56.35","27.61","34.90","1000","1000","1000","1","-92.0","0","0.0"
"1556452876","32.46","172.10","25.10","151.07","12.29","27.73","34.95","1000","1000","1000","0","0.0","0","0.0"
"1556452926","30.47","158.22","24.36","127.09","11.27","26.88","34.92","1000","1000","1000","0","0.0","0","0.0"
"1556452975","30.13","154.09","23.97","119.31","10.92","26.77","35.34","1000","1000","1000","0","0.0","0","0.0"
"1556453025","30.72","156.89","24.38","119.43","10.93","26.92","35.04","1000","1000","1000","0","0.0","0","0.0"
"1556453075","31.11","160.95","24.91","119.31","10.92","27.61","32.80","1000","1000","1000","0","0.0","0","0.0"
"1556453125","31.09","166.49","24.72","125.86","11.22","27.53","32.57","1000","1000","1000","0","0.0","0","0.0"
"1556453175","31.71","169.56","25.07","128.07","11.32","28.23","32.40","1000","1000","1000","0","0.0","0","0.0"
"1556453225","31.82","173.81","25.20","135.31","11.63","28.36","32.29","1000","1000","1000","0","0.0","0","0.0"
"1556453275","31.50","174.87","25.09","139.12","11.79","28.14","32.21","1000","1000","1000","0","0.0","0","0.0"
"1556453325","31.71","180.44","24.63","142.52","11.94","27.95","32.81","1000","1000","1000","0","0.0","0","0.0"
"1556453375","30.79","181.19","24.15","150.19","12.26","27.12","32.74","1000","1000","1000","0","0.0","0","0.0"
"1556453425","30.56","187.31","23.97","155.54","12.47","27.29","32.62","1000","1000","1000","0","0.0","0","0.0"
"1556453475","31.30","189.98","24.68","161.13","12.69","27.86","32.50","1000","1000","1000","0","0.0","0","0.0"
"1556453524","31.44","192.13","24.65","166.16","12.89","28.20","32.37","1000","1000","1000","0","0.0","0","0.0"
"1556453574","32.33","196.86","25.23","171.64","13.10","28.98","32.28","1000","1000","1000","0","0.0","0","0.0"
"1556453624","31.85","204.94","24.64","184.20","13.57","28.41","32.22","1000","1000","1000","0","0.0","0","0.0"
"1556453674","31.97","206.91","25.10","186.43","13.65","28.62","32.82","1000","776","1000","0","0.0","0","0.0"
"1556453724","32.73","262.98","25.03","256.95","16.03","28.56","32.78","946","772","1000","0","0.0","0","0.0"
"1556453774","31.80","256.55","24.48","250.79","15.84","27.90","32.74","711","580","806","0","0.0","0","0.0"
"1556453824","31.75","255.35","24.54","245.60","15.67","28.10","32.69","255","208","289","0","0.0","0","0.0"
"1556453874","32.04","250.79","24.78","237.90","15.42","28.18","32.64","156","127","176","0","0.0","0","0.0"
"1556453924","32.28","246.69","25.16","230.16","15.17","28.24","32.58","120","98","136","0","0.0","0","0.0"
"1556453973","32.45","242.70","25.17","223.65","14.95","29.15","32.54","254","207","288","0","0.0","0","0.0"
"1556454023","32.53","245.42","25.61","216.03","14.70","29.85","32.53","284","232","322","0","0.0","0","0.0"
"1556454073","32.08","245.70","24.97","213.80","14.62","29.94","32.53","105","85","119","0","0.0","0","0.0"
"1556454123","32.50","239.41","25.57","204.81","14.31","30.61","32.51","61","49","69","0","0.0","0","0.0"
"1556454173","31.71","236.28","24.79","198.73","14.10","29.81","32.51","86","70","97","0","0.0","0","0.0"
"1556454223","31.66","232.39","24.79","193.89","13.92","29.79","32.47","150","122","170","0","0.0","0","0.0"
"1556454273","31.23","227.87","24.61","188.89","13.74","30.34","32.42","134","109","151","0","0.0","0","0.0"
"1556454323","31.38","226.32","24.58","185.26","13.61","30.06","32.32","173","141","196","0","0.0","0","0.0"
"1556454372","31.38","222.11","24.80","180.03","13.42","30.47","32.22","293","239","332","0","0.0","0","0.0"
"1556454422","31.98","219.65","25.32","175.72","13.26","30.89","32.78","361","294","409","0","0.0","0","0.0"
